id,neighbourhood_group,neighbourhood,room_type,price,Rating,accommodates,bathrooms,bedrooms,beds
15009466,Manhattan,Financial District,Private room,135,good,3.0,1.0,1.0,1.0
14093225,Manhattan,Financial District,Entire home/apt,100,okay,5.0,1.0,1.0,3.0
12521681,Manhattan,Financial District,Entire home/apt,203,good,2.0,1.0,1.0,1.0
8065751,Manhattan,Financial District,Entire home/apt,170,good,1.0,1.0,1.0,1.0
13467433,Manhattan,Financial District,Private room,99,okay,2.0,1.0,0.0,1.0
13441847,Manhattan,Financial District,Private room,70,good,1.0,1.5,1.0,1.0
13573215,Manhattan,Financial District,Entire home/apt,200,okay,2.0,2.0,1.0,1.0
19471461,Manhattan,Financial District,Shared room,55,good,4.0,2.0,2.0,3.0
910976,Manhattan,Financial District,Private room,150,good,6.0,2.0,3.0,3.0
17990941,Manhattan,Financial District,Entire home/apt,250,good,1.0,1.0,1.0,1.0
11738951,Manhattan,Financial District,Private room,60,okay,4.0,1.0,1.0,2.0
15409749,Manhattan,Financial District,Entire home/apt,250,good,4.0,1.0,1.0,1.0
16983617,Manhattan,Financial District,Private room,80,okay,7.0,2.0,2.0,4.0
7531309,Manhattan,Financial District,Entire home/apt,190,okay,4.0,1.0,1.0,1.0
7219051,Manhattan,Financial District,Entire home/apt,175,good,2.0,1.0,1.0,1.0
19343403,Manhattan,Financial District,Private room,115,good,3.0,1.0,1.0,1.0
11873676,Manhattan,Financial District,Entire home/apt,180,good,6.0,2.0,2.0,3.0
18865501,Manhattan,Financial District,Entire home/apt,29,good,2.0,1.0,1.0,1.0
20263109,Manhattan,Financial District,Entire home/apt,150,okay,6.0,1.0,2.0,2.0
6633613,Manhattan,Financial District,Private room,85,good,2.0,1.0,1.0,1.0
13231566,Manhattan,Financial District,Private room,59,good,2.0,1.0,1.0,2.0
16204549,Manhattan,Financial District,Entire home/apt,221,good,3.0,1.0,1.0,2.0
607525,Manhattan,Financial District,Entire home/apt,210,good,1.0,1.0,0.0,1.0
17515870,Manhattan,Financial District,Private room,100,good,2.0,1.0,1.0,1.0
7902556,Manhattan,Financial District,Private room,88,good,2.0,1.0,0.0,1.0
18040417,Manhattan,Financial District,Private room,105,good,1.0,1.0,1.0,1.0
19942348,Manhattan,Financial District,Entire home/apt,200,good,2.0,1.0,1.0,1.0
19615294,Manhattan,Financial District,Entire home/apt,199,good,2.0,1.0,1.0,1.0
12147723,Manhattan,Financial District,Entire home/apt,175,good,1.0,2.0,1.0,1.0
14245157,Manhattan,Financial District,Entire home/apt,270,good,3.0,1.0,3.0,3.0
3891031,Manhattan,Financial District,Private room,139,good,2.0,1.0,1.0,2.0
8609750,Manhattan,Financial District,Entire home/apt,250,good,4.0,1.0,2.0,2.0
19620699,Manhattan,Financial District,Entire home/apt,215,good,3.0,2.0,1.0,2.0
15553773,Manhattan,Financial District,Entire home/apt,150,good,2.0,1.0,1.0,1.0
19948863,Manhattan,Financial District,Private room,69,good,2.0,1.0,1.0,1.0
12805703,Manhattan,Financial District,Private room,125,good,4.0,1.0,2.0,2.0
10075145,Manhattan,Financial District,Entire home/apt,225,good,2.0,1.5,1.0,2.0
20157011,Manhattan,Financial District,Private room,99,good,2.0,1.0,1.0,1.0
3790048,Manhattan,Financial District,Private room,499,okay,1.0,1.0,1.0,1.0
17747778,Manhattan,Financial District,Entire home/apt,215,good,2.0,1.0,1.0,1.0
11583295,Manhattan,Financial District,Entire home/apt,339,good,6.0,1.0,2.0,3.0
13942258,Manhattan,Financial District,Private room,130,good,2.0,1.0,1.0,1.0
14334880,Manhattan,Financial District,Entire home/apt,412,good,2.0,1.0,1.0,1.0
12367673,Manhattan,Financial District,Private room,80,good,2.0,1.0,1.0,1.0
7367039,Manhattan,Financial District,Entire home/apt,200,good,2.0,1.0,1.0,1.0
11842300,Manhattan,Financial District,Entire home/apt,110,good,2.0,1.5,1.0,1.0
7515787,Manhattan,Financial District,Private room,75,good,1.0,1.0,1.0,1.0
44221,Manhattan,Financial District,Entire home/apt,225,good,3.0,1.0,1.0,2.0
18656413,Manhattan,Financial District,Private room,85,okay,2.0,1.0,1.0,1.0
435946,Manhattan,Financial District,Entire home/apt,220,good,2.0,1.0,1.0,1.0
435774,Manhattan,Financial District,Entire home/apt,265,good,2.0,1.0,1.0,1.0
9621849,Manhattan,Financial District,Entire home/apt,250,good,2.0,2.0,1.0,1.0
20095208,Manhattan,Financial District,Entire home/apt,225,good,3.0,1.0,2.0,2.0
16195067,Manhattan,Financial District,Shared room,80,good,5.0,1.0,2.0,2.0
4889629,Manhattan,Financial District,Entire home/apt,110,good,8.0,1.5,3.0,4.0
19700646,Manhattan,Financial District,Entire home/apt,199,good,4.0,1.0,2.0,2.0
11574762,Manhattan,Financial District,Private room,155,good,1.0,2.0,1.0,3.0
3971900,Manhattan,Financial District,Entire home/apt,169,good,2.0,1.0,1.0,2.0
170084,Manhattan,Financial District,Private room,60,good,10.0,1.0,3.0,4.0
10246245,Manhattan,Financial District,Private room,200,good,6.0,1.0,1.0,3.0
6854404,Manhattan,Financial District,Entire home/apt,130,good,5.0,1.0,0.0,4.0
20485253,Manhattan,Financial District,Private room,95,good,3.0,1.5,2.0,2.0
6210393,Manhattan,Financial District,Entire home/apt,350,good,8.0,2.0,5.0,7.0
4493474,Manhattan,Financial District,Private room,100,good,1.0,1.0,1.0,1.0
13406294,Manhattan,Financial District,Private room,100,good,2.0,1.0,1.0,1.0
923729,Manhattan,Financial District,Shared room,79,good,5.0,1.0,1.0,2.0
9490137,Manhattan,Financial District,Entire home/apt,250,good,2.0,1.0,1.0,1.0
16599472,Manhattan,Financial District,Entire home/apt,229,good,2.0,1.0,1.0,1.0
20169315,Manhattan,Financial District,Entire home/apt,200,good,2.0,1.5,1.0,1.0
1229379,Manhattan,Financial District,Entire home/apt,699,good,2.0,2.0,1.0,1.0
19841999,Manhattan,Financial District,Entire home/apt,300,good,2.0,1.0,1.0,1.0
19054757,Manhattan,Financial District,Entire home/apt,150,good,1.0,1.0,1.0,1.0
11553451,Manhattan,Financial District,Entire home/apt,120,okay,2.0,1.0,1.0,1.0
261344,Manhattan,Financial District,Private room,101,good,2.0,1.0,0.0,1.0
16381746,Manhattan,Financial District,Private room,70,okay,3.0,1.0,1.0,1.0
7009122,Manhattan,Financial District,Shared room,250,good,2.0,1.0,1.0,1.0
1540562,Manhattan,Financial District,Entire home/apt,225,good,7.0,2.0,4.0,4.0
7401512,Manhattan,Financial District,Private room,150,good,1.0,1.0,1.0,1.0
8628309,Manhattan,Financial District,Entire home/apt,195,good,2.0,1.0,0.0,2.0
14610183,Manhattan,Financial District,Private room,65,good,8.0,1.0,3.0,3.0
847755,Manhattan,Financial District,Private room,118,good,2.0,1.0,1.0,1.0
14902084,Manhattan,Financial District,Entire home/apt,235,good,2.0,1.0,1.0,1.0
15984234,Manhattan,Financial District,Entire home/apt,927,okay,1.0,3.0,1.0,3.0
16310963,Manhattan,Financial District,Private room,90,okay,4.0,1.5,2.0,3.0
4121173,Manhattan,Financial District,Entire home/apt,150,good,1.0,1.0,0.0,1.0
20764909,Manhattan,Financial District,Private room,105,good,2.0,1.0,1.0,1.0
7401876,Manhattan,Financial District,Private room,150,good,2.0,1.0,1.0,1.0
15061841,Manhattan,Financial District,Entire home/apt,299,good,2.0,2.0,1.0,1.0
19583726,Manhattan,Financial District,Private room,135,good,6.0,2.0,3.0,3.0
19517180,Manhattan,Financial District,Entire home/apt,182,good,2.0,1.0,1.0,1.0
12958663,Manhattan,Financial District,Entire home/apt,125,good,2.0,1.0,0.0,1.0
17811033,Manhattan,Financial District,Entire home/apt,170,good,2.0,1.0,1.0,1.0
18723095,Manhattan,Financial District,Private room,115,okay,2.0,1.0,1.0,1.0
18733946,Manhattan,Financial District,Entire home/apt,120,good,4.0,1.0,1.0,3.0
4301625,Manhattan,Financial District,Entire home/apt,269,good,2.0,1.0,1.0,1.0
18018424,Manhattan,Financial District,Entire home/apt,105,good,2.0,1.0,0.0,1.0
5970505,Manhattan,Financial District,Entire home/apt,290,good,2.0,1.0,1.0,1.0
15832811,Manhattan,Financial District,Entire home/apt,145,good,1.0,2.0,1.0,1.0
20421589,Manhattan,Financial District,Entire home/apt,250,good,1.0,1.0,1.0,1.0
9672054,Manhattan,Financial District,Entire home/apt,170,good,4.0,2.0,2.0,2.0
8311318,Manhattan,Financial District,Shared room,69,good,1.0,1.0,1.0,1.0
13864224,Manhattan,Financial District,Entire home/apt,200,good,2.0,1.0,1.0,1.0
6389932,Manhattan,Financial District,Entire home/apt,200,good,2.0,1.0,1.0,1.0
18842507,Manhattan,Financial District,Private room,135,good,2.0,1.5,1.0,1.0
20676398,Manhattan,Financial District,Entire home/apt,195,good,2.0,1.0,1.0,1.0
12549829,Manhattan,Financial District,Shared room,60,good,2.0,1.0,1.0,1.0
7831486,Manhattan,Financial District,Private room,90,okay,2.0,1.0,1.0,1.0
13204229,Manhattan,Financial District,Private room,102,good,1.0,1.0,1.0,1.0
13466168,Manhattan,Financial District,Entire home/apt,234,okay,2.0,1.0,1.0,1.0
20904847,Manhattan,Financial District,Entire home/apt,100,good,2.0,1.0,1.0,1.0
3764849,Manhattan,Financial District,Entire home/apt,200,good,2.0,1.0,1.0,1.0
12808124,Manhattan,Financial District,Entire home/apt,160,okay,2.0,1.5,1.0,1.0
4839016,Manhattan,Financial District,Private room,150,good,4.0,1.0,1.0,3.0
20550251,Manhattan,Financial District,Entire home/apt,267,good,2.0,1.0,1.0,1.0
16477248,Manhattan,Financial District,Private room,110,good,2.0,1.0,1.0,1.0
4025313,Manhattan,Financial District,Shared room,90,good,2.0,1.0,1.0,1.0
18059617,Manhattan,Financial District,Private room,60,good,4.0,1.5,1.0,2.0
19750031,Manhattan,Financial District,Private room,78,good,4.0,1.0,2.0,3.0
5068972,Manhattan,Financial District,Entire home/apt,150,good,2.0,2.0,1.0,1.0
18632826,Manhattan,Financial District,Entire home/apt,250,good,2.0,2.0,1.0,1.0
19082972,Manhattan,Financial District,Private room,120,good,2.0,1.0,1.0,1.0
8650076,Manhattan,Financial District,Entire home/apt,127,good,3.0,1.0,1.0,1.0
11870060,Manhattan,Financial District,Entire home/apt,200,good,8.0,1.0,3.0,4.0
8067466,Manhattan,Financial District,Private room,99,good,6.0,1.0,2.0,3.0
19471202,Manhattan,Financial District,Entire home/apt,180,good,2.0,1.0,1.0,1.0
7277180,Manhattan,Financial District,Private room,65,okay,3.0,2.0,1.0,1.0
14745842,Manhattan,Financial District,Entire home/apt,204,good,4.0,1.0,2.0,2.0
20776052,Manhattan,Financial District,Entire home/apt,304,good,1.0,1.0,1.0,1.0
15783290,Manhattan,Financial District,Entire home/apt,350,good,4.0,1.0,1.0,2.0
18358279,Manhattan,Financial District,Private room,125,good,1.0,1.5,1.0,1.0
4485286,Manhattan,Financial District,Entire home/apt,170,okay,4.0,1.0,1.0,2.0
19555225,Manhattan,Financial District,Entire home/apt,130,good,1.0,1.0,1.0,1.0
17327395,Manhattan,Financial District,Private room,55,good,2.0,1.0,1.0,1.0
12082111,Manhattan,Financial District,Entire home/apt,799,okay,1.0,1.0,1.0,1.0
15751765,Manhattan,Financial District,Entire home/apt,261,good,1.0,1.0,1.0,1.0
9026157,Manhattan,Financial District,Entire home/apt,235,good,4.0,1.0,2.0,2.0
18504151,Manhattan,Financial District,Entire home/apt,385,good,5.0,1.0,2.0,3.0
17584949,Manhattan,Financial District,Private room,170,good,2.0,1.0,1.0,1.0
18615408,Manhattan,Financial District,Private room,99,good,2.0,1.0,1.0,1.0
16009490,Manhattan,Financial District,Private room,200,good,2.0,1.0,1.0,1.0
13650422,Manhattan,Financial District,Entire home/apt,130,good,1.0,2.0,1.0,1.0
20858071,Manhattan,Financial District,Private room,199,good,2.0,1.0,0.0,1.0
8012976,Manhattan,Financial District,Private room,120,good,1.0,1.0,1.0,1.0
19415751,Manhattan,Financial District,Entire home/apt,250,good,3.0,1.0,1.0,1.0
8665205,Manhattan,Financial District,Private room,100,good,6.0,1.0,2.0,3.0
9975846,Manhattan,Financial District,Private room,60,good,3.0,1.0,1.0,1.0
18427422,Manhattan,Financial District,Private room,109,good,2.0,1.0,1.0,1.0
5298896,Manhattan,Financial District,Private room,93,good,4.0,1.0,2.0,2.0
14297224,Manhattan,Financial District,Private room,189,good,2.0,1.0,1.0,1.0
3933559,Manhattan,Financial District,Entire home/apt,300,good,2.0,1.0,1.0,1.0
20325804,Manhattan,Financial District,Entire home/apt,156,good,4.0,1.0,1.0,2.0
20587853,Manhattan,Financial District,Entire home/apt,209,good,1.0,1.0,1.0,1.0
3547163,Manhattan,Financial District,Private room,200,good,3.0,1.0,1.0,1.0
17573027,Manhattan,Financial District,Private room,75,good,2.0,1.0,1.0,1.0
4201905,Manhattan,Financial District,Entire home/apt,160,okay,1.0,1.5,1.0,1.0
923722,Manhattan,Financial District,Shared room,79,good,2.0,1.0,0.0,2.0
18307593,Manhattan,Financial District,Entire home/apt,230,good,5.0,1.0,1.0,3.0
16256996,Manhattan,Financial District,Entire home/apt,200,good,2.0,1.0,1.0,1.0
20321276,Manhattan,Financial District,Entire home/apt,225,good,1.0,1.0,1.0,1.0
15008145,Manhattan,Financial District,Private room,120,good,4.0,1.0,0.0,2.0
546573,Manhattan,Financial District,Entire home/apt,333,good,5.0,2.0,2.0,2.0
15095408,Manhattan,Financial District,Private room,80,good,1.0,2.0,1.0,1.0
18462681,Brooklyn,Flatbush,Private room,64,good,5.0,1.0,1.0,3.0
4701749,Brooklyn,Flatbush,Private room,47,good,2.0,1.5,1.0,1.0
19364241,Brooklyn,Flatbush,Private room,80,good,2.0,1.0,1.0,1.0
18340498,Brooklyn,Flatbush,Private room,39,good,2.0,1.0,1.0,1.0
18804539,Brooklyn,Flatbush,Private room,35,good,1.0,1.0,1.0,1.0
12897946,Brooklyn,Flatbush,Private room,50,good,2.0,1.0,1.0,1.0
9028013,Brooklyn,Flatbush,Private room,37,okay,3.0,1.0,1.0,2.0
14210928,Brooklyn,Flatbush,Private room,91,good,1.0,1.0,1.0,1.0
8235932,Brooklyn,Flatbush,Private room,95,good,4.0,1.0,1.0,2.0
19379179,Brooklyn,Flatbush,Entire home/apt,100,good,2.0,1.0,1.0,1.0
14006712,Brooklyn,Flatbush,Entire home/apt,150,good,2.0,1.0,1.0,1.0
6988793,Brooklyn,Flatbush,Entire home/apt,90,good,2.0,1.0,1.0,1.0
3320635,Brooklyn,Flatbush,Entire home/apt,90,good,2.0,1.0,1.0,1.0
3262855,Brooklyn,Flatbush,Entire home/apt,70,good,2.0,1.0,1.0,1.0
18996480,Brooklyn,Flatbush,Private room,80,good,6.0,1.0,3.0,4.0
20048646,Brooklyn,Flatbush,Private room,45,good,2.0,1.0,1.0,1.0
7148791,Brooklyn,Flatbush,Private room,43,good,1.0,1.0,1.0,1.0
14918404,Brooklyn,Flatbush,Private room,80,good,4.0,1.0,1.0,1.0
302057,Brooklyn,Flatbush,Private room,82,good,3.0,1.0,1.0,1.0
19376753,Brooklyn,Flatbush,Private room,69,good,2.0,1.0,1.0,1.0
14272980,Brooklyn,Flatbush,Private room,50,good,2.0,1.0,1.0,1.0
17333488,Brooklyn,Flatbush,Private room,70,good,3.0,1.0,0.0,1.0
10207451,Brooklyn,Flatbush,Private room,150,good,2.0,1.0,1.0,1.0
10280549,Brooklyn,Flatbush,Private room,60,good,2.0,1.0,1.0,1.0
18916998,Brooklyn,Flatbush,Private room,40,good,1.0,1.0,1.0,1.0
20964409,Brooklyn,Flatbush,Private room,45,good,2.0,1.0,1.0,1.0
18152217,Brooklyn,Flatbush,Private room,55,okay,2.0,1.0,1.0,1.0
10280345,Brooklyn,Flatbush,Private room,65,good,4.0,1.0,1.0,3.0
3133055,Brooklyn,Flatbush,Private room,120,good,5.0,1.0,2.0,2.0
4464508,Brooklyn,Flatbush,Private room,79,good,2.0,1.0,1.0,1.0
19175586,Brooklyn,Flatbush,Private room,50,good,2.0,2.0,1.0,1.0
6926449,Brooklyn,Flatbush,Private room,35,good,4.0,1.0,1.0,3.0
11118670,Brooklyn,Flatbush,Private room,55,good,4.0,1.0,2.0,2.0
13673951,Brooklyn,Flatbush,Private room,39,good,5.0,1.0,2.0,3.0
17831929,Brooklyn,Flatbush,Private room,30,good,1.0,1.0,1.0,1.0
1044731,Brooklyn,Flatbush,Private room,88,good,3.0,1.0,0.0,3.0
6026467,Brooklyn,Flatbush,Private room,40,good,4.0,1.0,1.0,3.0
18870541,Brooklyn,Flatbush,Private room,45,good,2.0,1.0,1.0,1.0
3200728,Brooklyn,Flatbush,Private room,54,good,1.0,1.0,1.0,1.0
763809,Brooklyn,Flatbush,Private room,55,good,3.0,1.0,1.0,1.0
905947,Brooklyn,Flatbush,Private room,38,good,2.0,1.0,1.0,1.0
9786021,Brooklyn,Flatbush,Private room,60,good,2.0,1.0,1.0,2.0
16335618,Brooklyn,Flatbush,Entire home/apt,71,good,3.0,2.0,3.0,4.0
11905096,Brooklyn,Flatbush,Entire home/apt,119,good,2.0,1.5,1.0,1.0
8953522,Brooklyn,Flatbush,Entire home/apt,100,good,2.0,1.0,0.0,1.0
8847200,Brooklyn,Flatbush,Private room,50,good,3.0,1.0,1.0,2.0
12272849,Brooklyn,Flatbush,Private room,40,good,1.0,1.0,1.0,1.0
20231900,Brooklyn,Flatbush,Entire home/apt,250,okay,6.0,1.0,2.0,4.0
643877,Brooklyn,Flatbush,Entire home/apt,200,good,4.0,1.0,1.0,2.0
7462019,Brooklyn,Flatbush,Entire home/apt,125,good,2.0,1.0,1.0,1.0
13532901,Brooklyn,Flatbush,Entire home/apt,87,good,6.0,2.0,2.0,2.0
509989,Brooklyn,Flatbush,Entire home/apt,314,good,1.0,1.0,1.0,1.0
8340568,Brooklyn,Flatbush,Entire home/apt,85,good,2.0,1.0,1.0,2.0
729811,Brooklyn,Flatbush,Entire home/apt,115,good,4.0,1.0,2.0,2.0
20365029,Brooklyn,Flatbush,Entire home/apt,104,good,2.0,2.5,1.0,1.0
16315325,Brooklyn,Flatbush,Entire home/apt,89,good,2.0,1.0,0.0,1.0
19981334,Brooklyn,Flatbush,Entire home/apt,75,good,4.0,1.0,2.0,2.0
7798935,Brooklyn,Flatbush,Entire home/apt,90,good,2.0,2.0,1.0,1.0
4037379,Brooklyn,Flatbush,Entire home/apt,100,good,2.0,1.0,0.0,1.0
1434010,Brooklyn,Flatbush,Entire home/apt,275,good,2.0,1.0,1.0,1.0
14479443,Brooklyn,Flatbush,Entire home/apt,125,good,2.0,1.0,1.0,1.0
5106041,Brooklyn,Flatbush,Entire home/apt,80,good,4.0,1.0,1.0,2.0
777327,Brooklyn,Flatbush,Entire home/apt,150,good,3.0,1.0,2.0,2.0
11926941,Brooklyn,Flatbush,Entire home/apt,99,good,2.0,1.0,1.0,1.0
18211259,Brooklyn,Flatbush,Entire home/apt,86,good,2.0,1.0,1.0,1.0
2608483,Brooklyn,Flatbush,Shared room,60,good,3.0,1.0,1.0,1.0
14534676,Brooklyn,Flatbush,Entire home/apt,79,good,1.0,1.0,1.0,1.0
2414157,Brooklyn,Flatbush,Shared room,30,good,2.0,1.0,1.0,1.0
8577949,Brooklyn,Flatbush,Entire home/apt,800,okay,1.0,1.0,1.0,1.0
16505722,Brooklyn,Flatbush,Entire home/apt,55,good,2.0,1.0,1.0,1.0
53843,Brooklyn,Flatbush,Entire home/apt,60,good,1.0,1.0,1.0,1.0
3372925,Brooklyn,Flatbush,Entire home/apt,85,good,14.0,2.5,4.0,7.0
9425314,Brooklyn,Flatbush,Entire home/apt,125,good,2.0,1.0,1.0,1.0
2016834,Brooklyn,Flatbush,Entire home/apt,109,good,2.0,1.0,1.0,1.0
15453102,Brooklyn,Flatbush,Shared room,40,good,5.0,1.0,1.0,2.0
241588,Brooklyn,Flatbush,Shared room,200,good,2.0,1.0,1.0,1.0
10939255,Brooklyn,Flatbush,Private room,55,bad,5.0,1.0,2.0,2.0
20770559,Brooklyn,Flatbush,Private room,44,good,7.0,2.0,3.0,3.0
20831716,Brooklyn,Flatbush,Private room,50,good,2.0,1.0,1.0,1.0
13554710,Brooklyn,Flatbush,Private room,62,good,2.0,1.0,1.0,1.0
16239225,Brooklyn,Flatbush,Private room,90,okay,2.0,1.0,1.0,1.0
2051675,Brooklyn,Flatbush,Private room,54,good,2.0,1.0,1.0,1.0
14789661,Brooklyn,Flatbush,Private room,60,good,3.0,1.0,1.0,2.0
13299625,Brooklyn,Flatbush,Private room,40,good,2.0,1.0,1.0,1.0
13623338,Brooklyn,Flatbush,Private room,65,good,2.0,1.0,1.0,1.0
1134369,Brooklyn,Flatbush,Private room,72,good,2.0,1.0,1.0,1.0
9758751,Brooklyn,Flatbush,Private room,50,good,2.0,1.0,2.0,1.0
2747058,Brooklyn,Flatbush,Private room,65,good,2.0,1.0,1.0,1.0
6800274,Brooklyn,Flatbush,Private room,155,good,2.0,1.0,1.0,1.0
16288228,Brooklyn,Flatbush,Private room,60,good,2.0,1.0,1.0,1.0
12973819,Brooklyn,Flatbush,Entire home/apt,90,good,5.0,1.0,1.0,4.0
6880873,Brooklyn,Flatbush,Entire home/apt,85,good,3.0,1.0,1.0,2.0
497264,Brooklyn,Flatbush,Entire home/apt,149,good,2.0,1.0,1.0,1.0
13974200,Brooklyn,Flatbush,Shared room,40,good,2.0,1.0,1.0,1.0
16479726,Brooklyn,Flatbush,Shared room,50,okay,2.0,1.0,1.0,1.0
12970866,Brooklyn,Flatbush,Shared room,85,good,2.0,1.0,1.0,1.0
4694224,Brooklyn,Flatbush,Entire home/apt,110,good,4.0,1.0,2.0,2.0
8255959,Brooklyn,Flatbush,Entire home/apt,90,good,5.0,1.0,2.0,2.0
12844543,Brooklyn,Flatbush,Private room,28,good,4.0,1.0,1.0,2.0
2098338,Brooklyn,Flatbush,Private room,64,good,4.0,1.0,1.0,2.0
15357493,Brooklyn,Flatbush,Private room,150,good,4.0,1.0,2.0,3.0
12145578,Brooklyn,Flatbush,Private room,100,good,2.0,2.0,1.0,1.0
6957385,Brooklyn,Flatbush,Entire home/apt,80,good,4.0,1.0,1.0,1.0
10684164,Brooklyn,Flatbush,Entire home/apt,75,good,4.0,1.0,1.0,3.0
14167282,Brooklyn,Flatbush,Private room,45,good,2.0,1.0,1.0,1.0
4861859,Brooklyn,Flatbush,Private room,45,good,4.0,1.0,1.0,4.0
20121617,Brooklyn,Flatbush,Private room,60,good,2.0,1.0,1.0,1.0
13742783,Brooklyn,Flatbush,Entire home/apt,120,good,2.0,2.0,1.0,2.0
9973900,Brooklyn,Flatbush,Private room,51,good,2.0,1.0,1.0,1.0
7090512,Brooklyn,Flatbush,Private room,38,good,2.0,1.5,1.0,1.0
7364008,Brooklyn,Flatbush,Entire home/apt,99,good,1.0,1.5,1.0,1.0
19674485,Brooklyn,Flatbush,Private room,90,good,2.0,1.0,1.0,1.0
12728494,Brooklyn,Flatbush,Entire home/apt,222,good,2.0,1.0,4.0,1.0
14699,Brooklyn,Flatbush,Entire home/apt,350,good,4.0,1.0,1.0,1.0
14301979,Brooklyn,Flatbush,Shared room,99,okay,2.0,1.0,1.0,1.0
9714479,Brooklyn,Flatbush,Entire home/apt,85,good,1.0,1.0,1.0,1.0
14826817,Brooklyn,Flatbush,Private room,120,good,2.0,1.0,0.0,1.0
4865387,Brooklyn,Flatbush,Entire home/apt,72,good,2.0,1.0,1.0,2.0
873465,Brooklyn,Flatbush,Entire home/apt,115,good,3.0,1.0,1.0,2.0
13910977,Brooklyn,Flatbush,Private room,65,good,1.0,1.0,1.0,1.0
4081465,Brooklyn,Flatbush,Entire home/apt,80,okay,4.0,1.0,0.0,3.0
2115784,Brooklyn,Flatbush,Entire home/apt,50,good,10.0,2.0,3.0,3.0
19162180,Brooklyn,Flatbush,Entire home/apt,150,good,1.0,1.0,1.0,1.0
15885689,Brooklyn,Flatbush,Private room,36,okay,2.0,1.0,1.0,1.0
10250433,Brooklyn,Flatbush,Private room,70,okay,3.0,1.0,1.0,1.0
9988434,Brooklyn,Flatbush,Entire home/apt,101,good,2.0,2.0,1.0,1.0
5051094,Brooklyn,Flatbush,Private room,40,good,2.0,2.0,1.0,1.0
16544251,Brooklyn,Flatbush,Shared room,26,good,2.0,1.0,1.0,1.0
5406187,Brooklyn,Flatbush,Private room,47,good,6.0,1.0,2.0,2.0
19955400,Brooklyn,Flatbush,Private room,52,good,2.0,1.0,1.0,1.0
3218526,Brooklyn,Flatbush,Entire home/apt,165,good,3.0,1.0,1.0,1.0
5686255,Brooklyn,Flatbush,Entire home/apt,85,good,2.0,1.0,1.0,1.0
2774381,Brooklyn,Flatbush,Entire home/apt,70,good,2.0,1.0,1.0,1.0
12625717,Brooklyn,Flatbush,Private room,45,good,2.0,1.0,1.0,1.0
2010624,Brooklyn,Flatbush,Entire home/apt,115,good,2.0,1.0,1.0,1.0
10733783,Brooklyn,Flatbush,Private room,60,good,2.0,1.0,1.0,1.0
13548357,Brooklyn,Flatbush,Entire home/apt,60,good,1.0,1.0,1.0,1.0
6146783,Brooklyn,Flatbush,Private room,45,good,1.0,2.0,1.0,1.0
8700324,Brooklyn,Flatbush,Private room,75,good,2.0,1.0,1.0,2.0
18868139,Brooklyn,Flatbush,Entire home/apt,60,okay,6.0,1.0,2.0,4.0
2949826,Brooklyn,Flatbush,Private room,30,good,4.0,1.0,1.0,2.0
1901357,Brooklyn,Flatbush,Entire home/apt,85,good,2.0,1.0,1.0,1.0
4129992,Brooklyn,Flatbush,Entire home/apt,85,good,4.0,1.0,1.0,2.0
329064,Brooklyn,Flatbush,Entire home/apt,500,good,2.0,1.5,1.0,1.0
4000133,Brooklyn,Flatbush,Private room,50,good,2.0,1.5,1.0,1.0
854253,Brooklyn,Flatbush,Entire home/apt,60,okay,3.0,1.0,1.0,1.0
1640992,Brooklyn,Flatbush,Entire home/apt,110,good,2.0,1.0,1.0,2.0
11948586,Brooklyn,Flatbush,Private room,85,good,3.0,1.0,1.0,1.0
4132116,Brooklyn,Flatbush,Private room,120,good,3.0,1.0,1.0,1.0
3608353,Brooklyn,Flatbush,Private room,91,good,4.0,1.0,2.0,2.0
16179422,Brooklyn,Flatbush,Entire home/apt,60,okay,4.0,1.0,1.0,2.0
4162292,Brooklyn,Flatbush,Entire home/apt,150,good,2.0,1.0,1.0,1.0
14882309,Brooklyn,Flatbush,Private room,100,good,8.0,1.5,4.0,4.0
5709818,Brooklyn,Flatbush,Private room,60,good,2.0,1.0,1.0,1.0
18293288,Brooklyn,Flatbush,Private room,30,good,3.0,1.0,1.0,2.0
3271549,Brooklyn,Flatbush,Private room,55,good,1.0,1.0,1.0,1.0
20916280,Brooklyn,Flatbush,Private room,41,good,2.0,1.0,1.0,2.0
18033251,Brooklyn,Flatbush,Private room,60,good,2.0,1.0,0.0,1.0
18033278,Brooklyn,Flatbush,Entire home/apt,150,good,4.0,1.0,2.0,2.0
16526927,Brooklyn,Flatbush,Entire home/apt,65,good,2.0,1.0,1.0,1.0
20655777,Brooklyn,Flatbush,Shared room,80,good,1.0,0.5,1.0,1.0
14518257,Brooklyn,Flatbush,Shared room,400,good,1.0,1.0,1.0,1.0
6239643,Brooklyn,Flatbush,Private room,70,good,3.0,1.0,2.0,2.0
16201857,Brooklyn,Flatbush,Private room,100,good,6.0,1.0,3.0,3.0
867220,Brooklyn,Flatbush,Entire home/apt,740,good,2.0,1.0,0.0,1.0
933103,Brooklyn,Flatbush,Private room,40,good,1.0,1.0,1.0,1.0
16422,Brooklyn,Flatbush,Private room,85,good,2.0,1.0,1.0,1.0
2940729,Brooklyn,Flatbush,Entire home/apt,86,good,3.0,1.0,0.0,2.0
18956621,Brooklyn,Flatbush,Private room,37,good,2.0,1.5,1.0,1.0
4173038,Brooklyn,Flatbush,Private room,64,good,4.0,1.0,1.0,1.0
